codigo,anno,MERF_resultados_repro
19364,2021,81.72400782833462
19397,2021,89.75883090799059
19450,2021,94.93724999295189
19473,2021,92.44066401741088
19532,2021,84.97213711898272
19548,2021,83.06943576407052
19573,2021,53.89291292166082
19622,2021,93.12100464714537
19698,2021,76.72731242003151
19743,2021,92.88309651531611
19760,2021,93.58757990505575
19821,2021,93.16205031611335
19824,2021,80.18056368141728
19845,2021,65.29840338618187
20001,2021,71.45868117206514
20011,2021,77.07870643438092
20013,2021,77.65654428561449
20045,2021,81.13800316863687
20060,2021,81.5224983066711
20175,2021,81.1911291443693
20517,2021,88.9522133180943
20621,2021,88.89574552079371
20770,2021,68.66090765128114
20787,2021,87.70502156359846
23001,2021,70.08481362778163
23068,2021,70.60452912823308
23162,2021,82.14931302785011
23168,2021,89.01581598479703
23182,2021,94.05879678361913
23189,2021,86.26278211967247
23300,2021,92.29133477039595
23417,2021,86.17270095071466
23419,2021,90.82619807485122
23466,2021,68.26211129210427
23500,2021,91.70892850163682
23555,2021,82.21932359658295
23660,2021,88.76284379955453
23670,2021,92.22998287816903
23672,2021,83.9099877176027
23675,2021,93.32915860844332
23807,2021,90.52705874190376
23855,2021,88.55791881591881
25035,2021,57.38151207911106
25040,2021,73.68333700738035
25126,2021,47.69815801042759
25175,2021,43.641187231828994
25178,2021,66.42098656802516
25183,2021,67.45728062499929
25260,2021,44.382788286366406
25269,2021,46.8623293355795
25286,2021,35.37290232740494
25290,2021,61.43364097572861
25307,2021,61.15959081819612
25322,2021,45.90085492109432
25386,2021,71.97140176874133
25398,2021,83.62405017615043
25426,2021,77.42198057695235
25430,2021,39.24186044589553
25436,2021,84.11621947946345
25473,2021,49.451927109675374
25489,2021,90.19016351346482
25592,2021,91.80161653337026
25599,2021,66.32082050928302
25662,2021,82.63884094163114
25740,2021,49.88586561854407
25743,2021,76.92173313796864
25754,2021,56.338334521251326
25785,2021,41.03221084009766
25807,2021,87.79417693932628
25845,2021,73.26732007985635
25875,2021,77.09530531024006
25899,2021,43.53631424800947
27001,2021,63.245019721857865
27025,2021,75.73539736462071
27073,2021,90.82041656311968
27075,2021,83.58466993683251
27077,2021,77.39608385782019
27245,2021,71.22720359096077
27361,2021,76.53243178998402
27372,2021,82.12964817020753
27425,2021,89.04019227202747
27450,2021,88.42025005325495
27495,2021,83.7809002125824
27600,2021,83.75649253549031
27615,2021,83.762173831637
27787,2021,90.69955097696376
27810,2021,88.09725982542085
41001,2021,57.41485753693664
41013,2021,83.83770236450131
41016,2021,76.60407373397862
41078,2021,90.27564728873911
41244,2021,91.11094841112994
41298,2021,74.07407885476039
41306,2021,83.4739833484297
41396,2021,78.60442024881316
41524,2021,78.87075337489775
41551,2021,78.65701316789075
41660,2021,88.01068537718875
41668,2021,87.6828899705139
41872,2021,87.59427869668365
44001,2021,73.02053039370517
44078,2021,80.93899116299802
44090,2021,83.85570917291263
44378,2021,84.52479766428685
44430,2021,85.98167659352424
44560,2021,84.93953653075201
44650,2021,78.70932304437241
44847,2021,80.66996528430144
44874,2021,88.47163946543017
47001,2021,67.64213764897066
47053,2021,79.28965221433542
47058,2021,85.51619923979433
47189,2021,79.11224129310312
47245,2021,85.2722209342166
47288,2021,78.6082241590155
47570,2021,90.47790163769322
47660,2021,86.59461678235874
47692,2021,86.05606436255876
47980,2021,78.89702703666848
50001,2021,58.29847437726917
50006,2021,65.23094134108963
50150,2021,41.51680320013307
50287,2021,79.96037760365657
50313,2021,78.7929093081013
50318,2021,69.76469585124882
50325,2021,78.36282956824046
50330,2021,83.42909179095665
50370,2021,88.45061257265765
50450,2021,79.74738368783404
50573,2021,65.35353506137119
50590,2021,75.66326880289466
50680,2021,55.72372390462262
50683,2021,85.30542904888914
50689,2021,63.61641355847498
52001,2021,62.501892688130646
52019,2021,86.93286989299357
52036,2021,90.06487283678065
52207,2021,91.82198493207505
52210,2021,83.77930795331187
52227,2021,90.49357765275316
52233,2021,83.3845658435043
52250,2021,85.00501165032802
52260,2021,87.6465049278038
52287,2021,92.95999325093415
52356,2021,83.19008361906991
52378,2021,87.74668804285083
52390,2021,93.2588259588383
52399,2021,89.97770411595833
52418,2021,88.23339772019814
52435,2021,91.96667616716593
52473,2021,87.32382079779731
52540,2021,87.49027049432279
52560,2021,88.93789477353852
52565,2021,86.59373055472642
52573,2021,87.35645350978622
52612,2021,85.92155400719814
52678,2021,89.25859667513642
52685,2021,87.15791207957211
52687,2021,91.10965641828166
52835,2021,80.69654203333371
52838,2021,88.95800599045826
54001,2021,69.51289367111733
54003,2021,84.62475355902818
54109,2021,76.79765823678927
54128,2021,84.65809749395238
54174,2021,87.81453087339086
54239,2021,90.87707030920055
54245,2021,84.96676702242928
54261,2021,75.27251753326303
54385,2021,88.03642689273141
54405,2021,63.79009022194918
54418,2021,81.41267919952104
54498,2021,77.81010238971649
54518,2021,75.98208026386004
54660,2021,85.0819296782022
54670,2021,77.4735621691901
54673,2021,66.39563584317766
54680,2021,83.34141163181798
54800,2021,84.44900643849688
54810,2021,78.15611599381614
54820,2021,73.58212400833865
54874,2021,76.84292418667428
63001,2021,53.56696572378049
63130,2021,63.482404929163295
63190,2021,65.61312157675385
63302,2021,76.72636769215285
63401,2021,63.28236153884153
63470,2021,71.67944452103579
63548,2021,75.20859721884423
63594,2021,67.2017510277631
66001,2021,49.869121901408526
66045,2021,71.7126611714021
66075,2021,66.05511381487557
66088,2021,86.83625241893535
66170,2021,48.80853199086867
66318,2021,83.28603786553485
66383,2021,86.1700076594414
66400,2021,57.339878941283196
66440,2021,76.5235149654233
66572,2021,83.06859363332707
66594,2021,79.78298870790307
66682,2021,67.35114869396247
68001,2021,52.08273392852365
68020,2021,81.73844319803781
68051,2021,83.2310611813495
68077,2021,78.6986976969646
68079,2021,68.82078156176752
68081,2021,60.08350293891417
68092,2021,87.53178906359594
68101,2021,84.30663810946831
68160,2021,83.70334445237212
68167,2021,80.00867825777271
68235,2021,84.31307561311444
68250,2021,89.29229638404131
68255,2021,77.31103489809094
68276,2021,51.47262505583989
68298,2021,94.72979191467492
68307,2021,55.73583754735415
68318,2021,90.81068487306176
68368,2021,79.32297387095032
68370,2021,93.50652592416844
68406,2021,61.548029579023115
68418,2021,68.42092577116847
68432,2021,78.4722716678362
68468,2021,94.79203107302699
68502,2021,73.93924184059613
68547,2021,61.38382980407553
68572,2021,62.5179884876195
68669,2021,84.9419985387244
68679,2021,60.797217302836415
68682,2021,70.33833282322057
68689,2021,72.5263908026461
68705,2021,86.15967900236774
68770,2021,81.13855030493829
68773,2021,80.9842048322972
70001,2021,72.8601078596527
70110,2021,89.88567356239787
70215,2021,83.32840130655197
70265,2021,93.01494415205163
70429,2021,91.09823967344914
70473,2021,88.312478465743
70678,2021,92.1488161208536
70708,2021,89.59702638470495
70713,2021,91.85878454723192
70717,2021,91.13199083665074
70742,2021,89.84452347410031
73001,2021,55.066423462850864
73026,2021,76.99653278971273
73030,2021,53.557244137700266
73043,2021,95.53339164508418
73055,2021,80.85103107441489
73168,2021,76.28496982793969
73226,2021,76.41539022921478
73268,2021,61.696023181578674
73319,2021,71.15472592031806
73347,2021,81.96414826066075
73349,2021,67.23210404386825
73408,2021,67.86276461556949
73443,2021,70.08941753827212
73483,2021,89.44916662701561
73547,2021,66.71148906168159
73555,2021,87.3318118839915
73624,2021,89.39615189202335
73671,2021,76.7427760993967
73686,2021,86.53013555082066
73861,2021,70.87366441850665
76001,2021,53.81887016439107
76036,2021,75.44848134828126
76054,2021,81.39501900777874
76109,2021,72.8355447106297
76111,2021,61.212132288911775
76113,2021,63.01728221998942
76122,2021,80.81581738348237
76130,2021,49.96529724111825
76147,2021,59.87837181008775
76233,2021,82.78788888448311
76243,2021,84.68115801246483
76248,2021,56.21009081170893
76275,2021,69.99146865317627
76364,2021,65.64295911935109
76497,2021,72.72304439115835
76520,2021,58.75717272110086
76563,2021,58.537492797093634
76622,2021,76.10884722961362
76736,2021,76.62172815951422
76834,2021,63.773776004296984
76863,2021,79.3543674289448
76892,2021,49.75343728552395
